,TIME,CR_ENV,CR_SAC,CR_TFE,CR_SFY,CR_REG,CR_QMF,CR_ECV,CR_USB,CR_RLB,CR_INF,CR_SCL
34,34,0.35628393683318016,0.6143502797087996,0.5905462096585707,0.884998525002458,0.8160000000000001,0.8333333333333334,0.6189543274853792,0.777,0.8340000000000001,0.796,0.6212344606581142
35,35,0.3557842662783197,0.6037582542676517,0.5800234376280178,0.881665197224671,0.8150000000000002,0.6666666666666666,0.6186212345679003,0.7733333333333333,0.8332499999999999,0.7952499999999999,0.6162571281252698
36,36,0.355284577692972,0.5932061193696818,0.5694506108178113,0.8783318694468839,0.8144000000000002,0.8333333333333334,0.6182881448992843,0.7703333333333333,0.8325,0.7947500000000001,0.6115456739505587
37,37,0.35453489304957164,0.5826936500912432,0.558939986269311,0.8749985416690969,0.8134,0.8333333333333334,0.6179550519818051,0.7673333333333333,0.8312499999999999,0.79375,0.6062355173153816
38,38,0.3540352204478495,0.5722206231964984,0.5479135678935555,0.8716652138913099,0.8126,0.6666666666666666,0.6176219623131892,0.7636666666666668,0.83025,0.79325,0.6013301987486376
39,39,0.3537855367199182,0.5617868171216189,0.5375283276886134,0.8683318861135229,0.8118000000000001,0.75,0.6172888726445739,0.7606666666666667,0.8295,0.7925,0.5966593650271474
40,40,0.3530358498731788,0.55139201195916,0.5272032245354454,0.8649985583357358,0.8112,0.6666666666666666,0.6169557829759571,0.7576666666666667,0.8285,0.79175,0.5917401142984601
41,41,0.35253616520820324,0.5410359894426086,0.5169375996663913,0.8616652305579487,0.8101999999999999,0.75,0.6166226933073411,0.754,0.8275,0.79125,0.586503546888892
42,42,0.3520364963055659,0.5307185329311099,0.5067308031413631,0.8583319027801617,0.8094,0.6666666666666666,0.6162896036387246,0.751,0.827,0.7905,0.5821417382358186
43,43,0.35153681253195973,0.520439427394358,0.49601986244091306,0.8549985750023746,0.8086000000000001,0.75,0.6159565107212464,0.7480000000000001,0.826,0.7895000000000001,0.5772639593828881
44,44,0.35078712922015964,0.510198459397658,0.4859316757350441,0.851665247224588,0.8078000000000001,0.75,0.6156234210526306,0.7443333333333334,0.8252499999999999,0.78875,0.572414577872765
45,45,0.3502874617145775,0.4999954170871531,0.47601319950090437,0.848331919446801,0.8068000000000002,0.75,0.6152903281351514,0.7413333333333334,0.8245,0.78825,0.5678222569273883
46,46,0.34978777928539184,0.48983009017521584,0.46603818042357426,0.8449985916690139,0.806,0.75,0.6149572384665349,0.7383333333333333,0.823,0.7875000000000001,0.5626818064340968
47,47,0.34903809723465373,0.479702269926003,0.45611883682589643,0.8416652638912269,0.8051999999999999,0.8333333333333334,0.6146241487979196,0.7346666666666667,0.82225,0.7867500000000001,0.5578766144878751
48,48,0.34853843119172745,0.4696117491411637,0.4457064052982575,0.8383319361134398,0.8044,0.6666666666666666,0.6142910591293032,0.7316666666666668,0.8215,0.7862500000000001,0.5533254256166404
49,49,0.3480387500136109,0.4595583221457125,0.43589933840351186,0.8349986083356528,0.8034,0.75,0.6139579694606875,0.7286666666666667,0.8205,0.7855,0.5485318653063829
50,50,0.34753906928783096,0.4495417847740549,0.4261461425385788,0.8316652805578657,0.8026000000000001,0.6666666666666666,0.6030451372924627,0.7246666666666667,0.8195000000000001,0.7845000000000001,0.5436979539140225
51,51,0.3470393889327792,0.43956193435616503,0.4164462414983528,0.8283319527800787,0.8016000000000001,0.6666666666666666,0.6027177905491676,0.7216666666666667,0.8185,0.78375,0.5389331499970174
52,52,0.3465397247510019,0.42961856970391776,0.4062617368883662,0.8249986250022916,0.8008,0.6666666666666666,0.602390443805872,0.7186666666666667,0.81775,0.78325,0.5344352237530524
53,53,0.3457900452542646,0.4197114910975688,0.3966693289938647,0.8216652972245045,0.8,0.8333333333333334,0.6020630970625777,0.715,0.817,0.7825,0.529715499614669
54,54,0.3452903662026313,0.40984050027238067,0.38712850407071325,0.8183319694467175,0.7992000000000001,0.75,0.6017357503192818,0.7120000000000001,0.8154999999999999,0.7817500000000001,0.524702974843227
55,55,0.34479070336924655,0.4000054004054016,0.377751357011687,0.8149986416689304,0.7982000000000002,0.6666666666666666,0.6014084003831404,0.709,0.81475,0.7812500000000001,0.520246600894428
56,56,0.34404102516458657,0.39020599610237783,0.36831204539590406,0.8116653138911434,0.7974000000000001,0.8333333333333334,0.6010810536398448,0.7053333333333334,0.8140000000000001,0.7805,0.5155716716813133
57,57,0.34354134731777164,0.3804420933848172,0.3583982265386687,0.8083319861133564,0.7966,0.75,0.6007537037037011,0.7023333333333334,0.8130000000000001,0.7795000000000001,0.5108920743162811
58,58,0.3430416858970027,0.37071349967718864,0.3490607819623084,0.8049986583355694,0.7958000000000001,0.8333333333333334,0.6004263569604062,0.6993333333333333,0.8125,0.7787499999999999,0.5067374456866043
59,59,0.3425420088844313,0.3610200237942619,0.33977222833249304,0.8016653305577823,0.7948000000000001,0.8333333333333334,0.6000990102171121,0.6956666666666665,0.8115000000000001,0.77825,0.501776627323302
60,60,0.3417923303657006,0.351361475928582,0.33053205271140373,0.7983320027799953,0.7942000000000001,0.6666666666666666,0.5997716634738164,0.6926666666666667,0.8105,0.7775000000000001,0.49713956430115785
61,61,0.3415426560733459,0.3417376676380826,0.3213397485521662,0.7949986750022082,0.7934,0.8333333333333334,0.5994443167305215,0.6896666666666667,0.80975,0.77675,0.4927635116286745
62,62,0.34104299448429254,0.3321484118338284,0.31168255790621713,0.7916653472244212,0.7926000000000001,0.8333333333333334,0.5991169699872263,0.6859999999999999,0.80875,0.77625,0.4882263673965084
63,63,0.34029332102290577,0.3225935227678946,0.3025868440502591,0.7883320194466341,0.7916000000000001,0.8333333333333334,0.5987896200510826,0.6829999999999999,0.8074999999999999,0.77525,0.4833077707658251
64,64,0.3397936440623881,0.31307281602136894,0.29353749530974116,0.7849986916688471,0.7910000000000001,0.6666666666666666,0.598462273307789,0.68,0.8067500000000001,0.77475,0.4789738255198974
65,65,0.33929398768196284,0.3035861084924902,0.2846464608837111,0.7816653638910601,0.79,0.8333333333333334,0.5981349233716459,0.6763333333333333,0.806,0.774,0.4744309818701117
66,66,0.3385443115079365,0.2941332183849079,0.27568837993173495,0.7783320361132731,0.7892000000000001,0.8333333333333334,0.5978075766283508,0.6733333333333333,0.805,0.7735,0.47013858914808493
67,67,0.33804463768481674,0.2847139651960722,0.26627455541652484,0.774998708335486,0.7884,0.6666666666666666,0.5974802298850554,0.6703333333333333,0.804,0.77275,0.4655236021105043
68,68,0.33754498063357424,0.2753281697057411,0.25740810807397063,0.771665380557699,0.7876,0.75,0.5971528831417601,0.6666666666666666,0.80325,0.772,0.46102498546091053
69,69,0.33679530759642395,0.26597565396461603,0.24858565229758076,0.7683320527799119,0.7866000000000001,0.8333333333333334,0.5968255363984657,0.6636666666666666,0.8022500000000001,0.7715000000000001,0.4565174099179026
70,70,0.33629563488267655,0.2566562412830949,0.23980673518251697,0.7649987250021248,0.7860000000000001,0.8333333333333334,0.5863880477087251,0.6606666666666666,0.8015,0.7705,0.4525215334423247
71,71,0.3357959791568276,0.24736975622014656,0.2310709092561032,0.7616653972243378,0.7850000000000001,0.6666666666666666,0.5860662492153172,0.6569999999999999,0.8005,0.76975,0.4478696352139932
72,72,0.33529630721204484,0.23811602457229875,0.22188806043140555,0.7583320694465508,0.7844,0.8333333333333334,0.5857444507219073,0.6539999999999999,0.79925,0.7689999999999999,0.44308966240481434
73,73,0.3347966356671111,0.22889487336274691,0.21323920820471695,0.7549987416687638,0.7834000000000001,0.8333333333333334,0.5854226522284997,0.651,0.7985,0.7685,0.43887979618657846
74,74,0.3342969644329579,0.21970613083057597,0.20463211527506467,0.7516654138909767,0.7828000000000002,0.75,0.5851008537350897,0.6473333333333334,0.79775,0.76775,0.434725772714939
75,75,0.33379731036323285,0.2105043771006635,0.1961785311294209,0.7466654222242962,0.7818,0.6666666666666666,0.5847790521029497,0.6443333333333333,0.7969999999999999,0.767,0.4303053939853614
76,76,0.33304763987388075,0.2013800997877828,0.1876536550489988,0.7433320944465092,0.7810000000000001,0.75,0.5844572504708103,0.6413333333333333,0.796,0.766,0.4258236705250271
77,77,0.33254796977212364,0.19228772222915555,0.17869004772022015,0.7399987666687221,0.7802,0.75,0.5841354519774015,0.6376666666666667,0.79525,0.7655000000000001,0.42145972307577767
78,78,0.3320483168817402,0.18322707742767638,0.1702477575826533,0.736665438890935,0.7794,0.8333333333333334,0.5838136534839931,0.6346666666666666,0.79425,0.765,0.4173365484639249
79,79,0.33129864750566657,0.17419799954986245,0.16184512405280657,0.733332111113148,0.7784000000000001,0.8333333333333334,0.5834918549905834,0.6316666666666667,0.79325,0.7642500000000001,0.41302352086737826
80,80,0.33079897841954126,0.16520032391573525,0.15348174535561163,0.729998783335361,0.7776000000000001,0.6666666666666666,0.5831700564971749,0.628,0.79225,0.76375,0.4083965369057382
81,81,0.33029932466333356,0.15623388698881188,0.1451572243542269,0.7266654555575739,0.7768,0.75,0.5828482580037664,0.625,0.79125,0.763,0.40406572183252604
82,82,0.3295496583858325,0.14729852636619145,0.13640188766302244,0.7233321277797868,0.776,0.6666666666666666,0.5825264595103579,0.622,0.7905,0.76225,0.4002330527423442
83,83,0.3292999882511076,0.13839408076875434,0.12815581817308402,0.7199988000019999,0.7752000000000001,0.8333333333333334,0.5822046578782172,0.618,0.7895000000000001,0.761,0.39572819988742114
84,84,0.3288003226321534,0.12952039003145788,0.11994742327264246,0.7166654722242128,0.7746000000000001,0.75,0.5818828593848089,0.6150000000000001,0.7885,0.7605,0.39136753112668415
85,85,0.32805067036999175,0.12067729509373158,0.11188819728799465,0.7133321444464258,0.7736000000000001,0.6666666666666666,0.5815610577526681,0.612,0.78775,0.7597499999999999,0.38732560796654136
86,86,0.3275510054430906,0.11186463798997538,0.10375398602668287,0.7099988166686387,0.7727999999999999,0.75,0.5812392592592595,0.6083333333333334,0.7867500000000001,0.7590000000000001,0.3831185543240641
87,87,0.32705133657599883,0.10308226184015257,0.0951964878358945,0.7066654888908517,0.7717999999999999,0.6666666666666666,0.5809174607658509,0.6053333333333334,0.78575,0.7585000000000001,0.378930602331509
88,88,0.32630168968087125,0.09433001084047918,0.08713682607812148,0.7033321611130646,0.7712,0.8333333333333334,0.5805956622724421,0.6023333333333333,0.785,0.75775,0.3749313698754454
89,89,0.32580202144785336,0.08560773025421474,0.07911296761955687,0.6999988333352776,0.7702,0.8333333333333334,0.5802738637790325,0.5986666666666667,0.78375,0.757,0.37022363141327486
90,90,0.32530235780849637,0.07691526640253786,0.07112455442267508,0.6966655055574906,0.7694000000000001,0.8333333333333334,0.5702861944444426,0.5956666666666667,0.783,0.756,0.3665018271483673
91,91,0.32480270769845365,0.0682524666555238,0.06317123242672221,0.6933321777797036,0.7686000000000001,0.8333333333333334,0.5699697592592589,0.5926666666666667,0.7825,0.7555000000000001,0.3625451597682133
92,92,0.3240530447027016,0.05961917942321029,0.05480181629499318,0.6899988500019165,0.7678,0.75,0.5696533240740731,0.589,0.7815,0.755,0.35818498657450504
93,93,0.32355337763675107,0.051015254146755264,0.04691935898538588,0.6866655222241295,0.7668,0.8333333333333334,0.5693368888888873,0.586,0.7805,0.7542500000000001,0.35396141176174395
94,94,0.3233037152166881,0.04244054128968385,0.03907093720429163,0.6833321944463424,0.7664000000000001,0.6666666666666666,0.5690204537037029,0.5830000000000001,0.7797499999999999,0.75375,0.3502941881002035
95,95,0.32255406644040374,0.03389489232922633,0.03136773267509967,0.6799988666685554,0.7654000000000001,0.75,0.5687040154320975,0.5793333333333334,0.7785,0.753,0.34581982721219795
96,96,0.3220544046281564,0.025378159747741286,0.023586332137243263,0.6766655388907683,0.7646000000000002,0.75,0.5683875771604923,0.5763333333333334,0.7777499999999999,0.752,0.3419360020599976
97,97,0.3215547386551679,0.016890197024229767,0.015395680078800081,0.6733322111129812,0.7636,0.6666666666666666,0.5680711419753073,0.5733333333333334,0.77675,0.7512500000000001,0.3377741223818736
98,98,0.3208050952947241,0.008430858625929658,0.0076816586716457955,0.6699988833351943,0.763,0.8333333333333334,0.5677547067901241,0.5696666666666667,0.7757499999999999,0.75075,0.3337580200919853
99,99,0.32030542986425337,0,0,0.6666655555574073,0.7620000000000001,0.8333333333333334,0.5674382716049381,0.5666666666666667,0.775,0.75,0.32991733466588
